0	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	10
11	11
12	12
13	13
14	14
15	15
16	16
17	17
18	18
19	19
20	20
21	21
22	22
23	23
24	24
25	25
26	26
27	27
28	28
29	29
30	30
31	31
32	32
33	33
34	34
35	35
36	33
37	36
38	37
39	38
40	39
41	40
42	41
43	42
44	43
45	44
46	45
47	46
48	47
49	48
50	49
51	50
52	51
53	52
54	53
55	54
56	55
57	56
57	57
57	58
58	59
59	60
60	61
61	62
62	63
63	65
64	66
65	67
66	68
67	69
68	70
69	71
69	72
70	41
71	73
72	74
73	75
74	76
75	79
76	80
77	71
78	81
79	82
79	83
79	84
79	85
80	86
81	87
82	88
83	89
84	90
85	91
86	92
86	93
87	94
88	95
89	96
90	97
91	99
92	100
93	101
94	102
95	103
96	104
97	105
98	32
99	106
100	107
101	108
102	109
103	110
104	111
105	112
106	113
107	114
108	30
109	115
110	116
111	117
111	118
112	119
113	120
114	121
115	122
116	123
117	124
118	125
119	126
120	127
121	128
121	129
122	130
123	131
124	132
125	133
126	134
126	135
127	122
128	136
129	137
130	138
131	139
132	140
133	141
134	142
135	143
135	144
135	145
135	146
135	147
135	148
135	149
136	150
137	151
138	152
138	153
139	154
140	155
141	156
142	157
142	158
143	159
144	160
145	14
146	161
147	162
148	163
149	33
150	164
150	165
150	166
151	167
152	168
153	169
154	170
155	171
156	172
157	173
158	94
159	174
160	175
161	176
162	177
163	178
164	179
165	180
166	181
167	182
168	183
169	184
170	185
171	186
172	187
173	188
174	189
175	190
175	191
176	192
177	193
178	194
179	195
180	196
181	197
182	198
183	159
184	199
185	170
186	200
187	201
188	202
189	203
190	204
191	205
192	206
193	5
194	207
195	208
195	209
195	210
195	211
196	212
197	213
198	214
199	215
200	216
200	217
201	219
202	30
203	220
204	42
205	221
206	222
207	223
208	224
209	225
210	226
210	227
211	228
212	229
213	119
214	230
215	231
216	232
217	233
218	234
219	235
219	236
220	34
221	237
222	238
223	239
224	240
224	241
225	242
226	243
227	244
228	245
229	246
230	247
231	248
232	249
233	250
234	251
235	252
236	253
237	254
238	255
239	256
240	257
241	258
242	259
243	260
244	261
244	262
244	263
244	264
244	265
245	266
246	267
246	268
247	269
248	159
249	270
250	271
251	272
252	273
253	274
254	275
255	276
256	277
257	278
257	279
257	280
258	281
258	282
258	283
258	284
258	285
258	286
259	287
260	288
261	289
262	290
263	291
264	292
265	293
266	294
267	295
268	296
269	297
270	298
271	299
272	300
273	218
274	301
275	302
276	303
277	304
278	305
279	306
280	160
281	307
282	40
283	308
284	309
285	310
286	311
287	68
288	312
289	313
290	314
291	315
292	316
293	317
294	318
295	319
296	320
297	321
298	255
299	322
300	323
301	324
302	325
303	326
304	327
305	328
306	329
307	330
308	331
309	332
310	333
311	334
312	335
313	336
314	337
315	338
316	339
317	340
318	341
319	33
320	342
321	343
322	344
323	345
324	346
325	347
326	348
327	349
328	350
329	351
329	171
330	352
330	353
331	354
332	355
333	356
334	357
335	358
336	359
337	360
338	361
339	362
340	363
341	364
342	365
343	366
344	367
345	322
346	368
347	369
348	370
349	23
350	371
351	372
352	373
353	374
354	375
355	376
356	377
357	378
358	379
359	380
359	381
360	382
361	383
362	384
363	385
364	386
365	387
366	388
367	389
368	390
369	25
370	391
371	392
372	393
373	394
374	395
375	396
376	397
377	398
378	76
379	399
380	400
381	401
382	402
383	403
384	404
385	405
386	406
387	180
388	407
389	408
390	409
391	410
392	411
393	412
394	413
395	414
396	415
397	416
397	417
397	418
398	419
399	420
400	421
401	422
402	423
403	424
404	425
405	52
406	426
406	427
407	112
408	428
409	429
410	302
411	430
412	431
413	371
414	432
415	433
416	434
417	435
418	49
419	436
420	437
421	438
422	439
423	440
424	200
425	441
426	442
427	443
428	444
429	445
430	446
431	447
431	448
431	449
431	450
432	205
433	451
434	452
435	453
436	454
437	455
438	456
439	457
440	458
441	459
442	460
443	461
444	462
445	26
446	325
447	296
448	463
449	464
450	465
451	94
452	466
453	353
454	467
455	184
456	276
457	468
458	469
459	266
460	470
461	471
462	472
463	473
464	474
465	310
466	475
467	476
468	477
469	478
470	479
471	480
472	481
472	482
473	483
474	484
475	485
475	486
475	487
476	488
477	489
478	490
479	491
480	492
480	493
481	494
482	495
483	496
484	65
485	497
486	490
487	498
488	499
489	298
489	500
490	501
491	502
492	160
493	289
494	503
495	140
496	504
497	101
498	505
499	506
500	507
501	508
502	509
503	100
504	510
505	184
506	306
507	511
508	512
509	513
510	514
511	515
512	491
513	516
514	371
515	517
516	310
517	518
518	519
519	520
520	521
521	522
522	523
523	524
524	525
525	526
526	527
527	528
528	529
529	530
530	531
531	532
532	533
533	534
534	535
535	48
536	536
537	537
538	538
539	539
539	540
539	541
540	542
541	543
542	544
543	545
544	546
545	412
546	547
546	548
547	417
548	549
549	550
550	552
551	553
552	137
553	554
554	556
555	557
556	558
557	559
558	511
559	560
560	550
560	561
560	562
561	426
562	563
563	564
564	565
564	566
565	567
566	252
567	568
568	569
569	570
570	571
571	572
571	573
572	574
573	63
574	575
575	576
576	577
577	578
578	579
579	332
580	580
581	581
582	582
583	62
584	583
585	120
586	584
587	585
588	586
589	587
590	588
591	589
592	590
593	298
594	591
595	592
596	557
597	593
598	594
598	595
599	596
600	597
601	598
602	599
603	188
604	600
605	523
606	601
607	602
608	353
609	603
610	604
611	605
612	606
612	607
613	608
614	609
615	610
616	611
617	612
618	613
619	42
619	614
620	615
621	616
622	617
623	618
624	619
624	620
625	621
626	622
627	623
628	624
629	535
630	625
631	626
632	627
633	628
634	629
635	630
636	631
637	632
638	633
639	634
640	636
641	637
641	638
642	302
643	639
644	640
645	641
646	421
647	642
648	643
649	644
650	645
651	646
652	647
653	648
654	649
655	650
656	651
657	652
658	653
659	654
660	195
661	109
662	316
663	655
664	656
665	657
666	658
667	659
668	660
668	661
668	662
669	663
670	272
671	291
672	173
673	664
674	665
675	666
676	667
677	668
678	669
679	557
680	670
680	671
681	672
682	673
683	674
684	675
685	676
685	677
686	678
687	679
688	680
689	681
690	682
691	683
692	684
693	685
694	686
695	372
696	168
697	687
698	688
699	689
700	690
701	691
702	69
703	692
704	693
705	694
706	695
707	696
708	697
709	698
710	699
711	700
712	701
712	702
713	703
713	704
714	705
715	706
716	707
717	708
718	709
719	710
719	711
720	195
721	712
722	713
723	714
724	715
724	716
725	717
726	718
727	69
728	719
728	409
728	720
729	367
730	721
731	722
731	723
732	724
733	725
734	726
735	727
736	728
737	729
738	730
739	731
740	412
741	732
742	733
743	734
744	735
745	736
746	737
747	738
748	739
748	740
748	418
748	741
749	742
750	743
751	744
752	745
753	746
754	747
755	748
756	157
756	158
757	749
758	750
759	751
760	336
761	752
762	753
763	754
764	433
765	755
765	756
766	314
767	757
768	758
769	372
770	759
771	760
772	761
773	762
774	763
775	764
776	765
777	766
778	767
779	768
780	473
780	769
781	770
782	771
783	772
784	252
785	188
786	773
787	227
788	774
789	775
790	776
790	777
790	778
791	493
791	779
792	780
793	277
794	781
795	782
796	783
797	784
798	785
799	786
800	787
801	788
802	41
803	789
804	178
805	644
806	790
807	791
808	9
809	792
810	793
811	794
812	167
813	795
814	254
815	389
816	796
817	797
818	798
819	799
820	800
821	801
822	587
823	802
824	803
825	587
826	669
827	804
828	367
829	805
829	806
830	311
831	807
832	808
833	809
834	810
835	113
836	523
837	811
838	812
839	813
840	814
841	815
842	816
843	817
844	818
845	659
846	819
847	678
848	820
849	821
850	822
851	823
852	824
852	825
853	826
854	827
855	828
856	829
857	171
858	830
859	831
860	832
861	833
862	834
863	835
864	336
865	836
866	837
867	838
868	839
869	840
870	841
870	842
870	843
871	844
872	63
873	845
874	846
874	847
875	848
876	849
877	850
878	851
879	568
880	749
881	852
882	853
883	34
884	854
885	855
886	856
887	857
888	858
889	859
890	860
891	861
892	862
893	863
893	864
894	822
895	865
896	255
897	866
898	867
899	440
900	868
901	869
902	870
903	871
904	872
905	873
906	874
907	875
908	876
909	877
910	878
911	879
912	880
913	289
914	881
915	383
916	882
917	526
918	883
919	884
920	122
921	885
922	887
923	888
924	889
925	890
926	891
927	634
928	666
929	892
930	727
931	227
932	893
933	635
934	894
935	895
936	883
937	896
938	897
939	898
940	899
941	260
942	900
943	901
944	196
945	902
946	903
947	904
948	905
949	157
949	158
950	906
951	907
952	908
953	196
954	909
955	910
956	911
957	912
958	771
959	913
960	914
961	915
962	916
963	917
963	918
964	433
965	919
966	315
967	622
968	920
969	890
970	921
971	922
972	923
973	601
974	41
975	441
976	924
977	807
978	925
979	926
980	927
981	928
982	929
983	734
