0	4
0	5
0	6
0	7
0	8
1	23
1	24
1	25
1	26
1	27
1	28
1	29
2	30
2	31
2	32
2	33
2	34
2	35
3	46
3	47
3	48
3	49
3	50
4	27
4	58
4	59
4	60
5	29
5	61
5	62
5	63
5	64
5	65
5	66
6	26
6	51
6	83
6	84
6	85
7	100
7	101
7	102
7	103
8	26
8	104
8	105
9	40
9	106
9	107
10	108
10	109
10	110
10	111
10	112
11	118
11	119
11	120
11	121
11	122
11	123
12	124
12	125
12	126
12	127
13	7
13	146
13	147
13	148
13	149
14	51
14	150
14	151
14	152
14	153
14	154
15	37
15	157
15	158
15	159
16	12
16	165
16	166
16	167
16	168
16	169
16	170
17	12
17	147
17	168
17	169
18	176
18	177
19	0
19	37
19	178
19	179
19	180
20	27
20	28
20	189
20	191
21	5
21	193
21	194
21	195
21	196
21	197
21	198
22	191
22	199
22	200
23	202
23	203
23	204
23	205
23	206
23	207
23	208
24	28
24	123
24	136
24	163
24	210
24	211
24	212
24	213
24	214
24	215
24	216
24	217
24	218
24	219
24	220
24	221
24	222
25	32
25	223
25	224
25	225
25	226
25	227
26	96
26	228
26	229
26	230
26	231
27	7
27	26
27	86
27	238
27	239
28	68
28	247
28	248
28	249
28	250
28	251
28	252
29	5
29	7
29	51
29	262
29	263
29	264
30	0
30	183
30	277
30	278
30	279
31	61
31	167
31	239
31	286
31	287
31	288
31	289
31	290
31	291
32	292
32	293
32	294
32	295
33	3
33	7
33	61
33	81
33	84
33	281
33	305
33	306
33	307
33	308
33	309
34	26
34	33
34	96
34	117
34	272
34	282
34	316
34	317
34	318
35	36
35	68
35	119
35	161
35	328
36	148
36	305
36	333
36	334
37	314
37	335
37	336
38	155
38	298
38	339
38	340
38	341
39	28
39	226
39	339
39	343
40	198
40	339
40	346
40	347
40	348
41	79
41	119
41	349
41	350
41	351
41	352
41	353
41	354
42	148
42	352
42	354
42	603
42	619
42	764
42	918
43	26
43	346
43	919
44	27
44	151
44	176
44	644
44	921
44	922
45	1
45	26
45	339
45	449
45	568
45	850
45	923
45	924
46	61
46	182
46	185
46	190
46	374
46	925
47	273
47	614
47	755
47	926
48	444
48	755
49	93
49	117
49	718
49	927
49	928
49	929
50	5
50	43
50	306
50	348
50	930
51	123
51	682
51	935
51	936
51	937
52	26
52	150
52	226
52	641
52	938
53	26
53	104
53	393
53	939
54	76
54	229
54	473
54	653
54	793
54	948
55	26
55	104
55	136
55	733
55	948
56	304
56	361
56	881
56	955
56	956
57	33
57	263
57	755
57	957
57	958
57	959
58	27
58	28
58	183
58	278
58	961
58	963
58	964
58	965
59	318
59	358
59	977
59	978
60	183
60	491
60	979
61	198
61	226
61	980
61	981
61	982
61	983
62	26
62	265
62	522
62	623
63	191
63	198
63	531
63	860
63	985
63	986
64	7
64	60
64	251
64	307
64	318
64	452
65	7
65	448
65	987
65	988
66	26
66	27
66	130
66	216
66	996
66	997
67	32
67	61
67	137
67	198
67	206
67	225
67	239
67	282
67	339
67	601
67	932
67	998
68	33
68	136
68	1001
69	239
69	499
69	1002
69	1003
70	7
70	83
70	191
70	284
71	100
71	280
71	522
71	601
71	1004
71	1005
72	65
72	150
72	282
72	400
72	535
72	987
73	82
73	355
73	847
73	881
74	61
74	283
74	342
74	846
74	1012
74	1013
74	1014
75	169
75	311
75	793
75	1015
76	169
76	222
76	500
76	589
76	933
76	1016
76	1017
77	3
77	1033
77	1034
78	226
78	755
78	989
78	1035
78	1036
78	1037
79	1041
79	1042
79	1043
80	1051
80	1052
81	32
81	136
81	1056
82	26
82	32
82	227
82	241
82	531
83	148
83	372
83	429
83	973
83	1061
83	1062
84	421
84	1057
85	31
85	575
85	936
85	975
86	26
86	45
86	61
86	150
86	152
86	206
86	239
86	353
86	677
87	150
87	208
87	912
87	994
87	1063
87	1064
88	150
88	1064
