0	1026
0	1027
1	1028
1	1030
1	1031
1	1029
2	930
2	383
2	1032
2	857
3	1033
3	1034
3	1035
4	1040
4	1037
4	1038
4	1039
4	297
5	1042
5	1043
5	1041
6	1044
6	1045
7	1051
7	1050
7	1048
7	1047
7	1046
7	1049
8	1052
9	1054
9	1053
10	1057
10	1058
10	1059
10	1060
11	1063
11	1062
11	1064
11	1061
12	1045
12	1065
13	1066
13	366
14	1069
14	1068
14	1071
14	1067
14	1070
15	311
15	197
15	1073
16	1074
17	1076
18	1078
18	262
18	256
18	1077
19	1079
19	1080
19	1081
19	1082
20	1083
20	1084
21	1085
21	1086
22	1087
22	1088
22	1089
23	1090
23	1091
24	1093
24	1092
24	1094
25	1025
25	245
25	271
25	453
25	485
26	250
26	249
26	248
26	877
26	251
27	1004
27	1096
28	1101
28	1100
28	1099
28	1102
29	1103
29	1105
29	1104
29	1106
30	1111
30	1110
30	1109
30	1108
31	1112
31	1114
31	1113
31	1115
32	1116
33	1117
34	1118
34	1119
34	1120
34	1121
34	1122
35	1123
36	1126
36	1125
37	1128
37	1131
37	1130
37	1129
38	1134
38	1132
38	1128
38	1133
39	1137
39	1135
39	1136
39	1138
40	1139
41	1140
41	1141
41	1142
42	1144
42	1145
42	1143
43	1147
43	1148
43	1149
43	1146
43	532
44	1152
44	1154
44	1153
44	1151
44	1155
44	1157
44	1156
44	1150
45	235
45	1158
45	1159
45	1160
45	301
45	338
46	1163
46	1161
46	1162
47	1164
47	1165
47	1166
47	1167
47	1168
47	1169
48	227
48	810
48	147
49	1171
49	733
49	1170
50	1108
50	1172
51	1174
51	1173
51	21
52	1175
52	258
52	1056
53	1176
54	1178
54	1177
54	1179
55	1182
55	1180
55	1181
56	1189
56	1187
56	1186
56	1185
56	1184
56	1183
56	1188
57	1190
57	1191
58	1193
58	1192
58	1194
59	1198
59	292
59	1197
60	1200
60	1201
61	1202
62	930
62	398
62	267
63	60
64	1095
65	1204
65	1206
65	1205
66	1210
66	1209
66	1208
66	1207
66	1211
67	1212
68	1088
68	1162
68	1214
68	1213
69	1217
69	1216
70	355
70	1221
70	1219
70	1220
71	1097
71	1098
71	1223
71	1072
72	1056
72	258
72	1175
73	1224
73	1199
73	1225
74	239
75	1226
75	1227
75	1228
76	1231
76	1230
76	1233
76	1229
76	1232
77	1238
77	1075
77	1127
78	1241
78	1242
78	1239
78	1240
78	225
79	1245
79	1243
79	1244
80	1248
80	492
80	1247
80	1246
81	1252
81	1250
81	1251
81	1249
82	1253
82	1254
83	1235
83	1234
84	1257
84	1258
84	1255
84	1256
85	1260
85	1261
85	1262
85	1259
85	1114
86	1265
86	1263
86	1264
86	1266
87	1267
87	1268
87	1269
88	1272
88	1274
88	1273
89	1275
89	328
90	1276
91	1279
91	1278
91	1203
91	297
91	1277
92	1280
92	1281
92	1065
93	1282
94	1283
95	1285
95	1284
96	1294
96	1292
96	1170
96	1293
97	311
97	197
97	1301
97	313
97	312
97	314
97	1300
97	1298
97	1299
98	1306
